time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
2009-02-02T06:54:00Z,13.33,209.5,4.444,28,6.65
2009-02-02T07:24:00Z,14.29,232,4.878,30,6.65
2009-02-02T07:54:00Z,15.38,223.6,5.063,28,6.7
2009-02-02T08:24:00Z,14.29,230.6,5.333,31,6.65
2009-02-02T08:54:00Z,14.29,226.4,4.545,29,6.7
2009-02-02T09:24:00Z,13.33,232,4.04,30,6.7
2009-02-02T09:54:00Z,14.29,223.6,3.39,31,6.7
2009-02-02T10:24:00Z,15.38,227.8,3.008,31,6.75
2009-02-02T10:54:00Z,15.38,223.6,2.985,31,6.75
2009-02-02T11:24:00Z,14.29,218,2.797,33,6.8
2009-02-02T11:54:00Z,14.29,227.8,2.817,33,6.85
2009-02-02T12:24:00Z,15.38,218,2.632,35,6.85
2009-02-02T12:54:00Z,15.38,232,2.597,33,6.8
2009-02-02T13:24:00Z,13.33,234.8,2.516,32,6.85
2009-02-02T13:54:00Z,14.29,227.8,2.516,34,6.85
2009-02-02T14:24:00Z,14.29,232,2.381,36,6.9
2009-02-02T14:54:00Z,14.29,222.2,2.41,35,6.9
2009-02-02T15:24:00Z,2.5,104.1,2.469,35,6.95
2009-02-02T15:54:00Z,12.5,234.8,2.548,33,6.95
2009-02-02T16:24:00Z,14.29,232,2.532,32,6.9
2009-02-02T16:54:00Z,13.33,233.4,2.721,29,6.9
2009-02-02T17:24:00Z,13.33,229.2,2.721,26,6.85
2009-02-02T17:54:00Z,13.33,233.4,3.008,24,6.75
2009-02-02T18:24:00Z,13.33,243.3,2.759,25,6.75
2009-02-02T18:54:00Z,13.33,237.7,2.778,23,6.7
2009-02-02T19:24:00Z,13.33,230.6,2.878,22,6.7
2009-02-02T19:54:00Z,12.5,233.4,3.2,21,6.65
2009-02-02T20:24:00Z,12.5,233.4,2.92,23,6.7
2009-02-02T20:54:00Z,13.33,223.6,2.548,24,6.7
2009-02-02T21:24:00Z,13.33,226.4,2.74,23,6.7
2009-02-02T21:54:00Z,13.33,237.7,2.837,22,6.7
2009-02-02T22:24:00Z,12.5,239.1,2.92,23,6.7
2009-02-02T22:54:00Z,13.33,236.3,3.571,22,6.7
2009-02-02T23:24:00Z,13.33,237.7,3.252,20,6.65
2009-02-02T23:54:00Z,12.5,232,4.494,18,6.65
2009-02-03T00:24:00Z,13.33,239.1,2.963,20,6.7
2009-02-03T00:54:00Z,13.33,229.2,3.008,21,6.7
2009-02-03T01:24:00Z,12.5,226.4,2.878,21,6.65
2009-02-03T01:54:00Z,12.5,247.5,2.899,21,6.7
2009-02-03T02:24:00Z,11.76,232,2.5,25,6.65
2009-02-03T02:54:00Z,13.33,234.8,2.581,26,6.65
2009-02-03T03:24:00Z,12.5,225,2.92,22,6.65
2009-02-03T03:54:00Z,11.76,248.9,3.175,20,6.65
2009-02-03T04:24:00Z,12.5,226.4,2.439,24,6.65
2009-02-03T04:54:00Z,12.5,219.4,2.353,24,6.65
2009-02-03T05:24:00Z,1.75,5.6,2.174,23,6.65
2009-02-03T05:54:00Z,1.72,355.8,2.424,22,6.65
2009-02-03T06:24:00Z,1.72,1.4,2.235,21,6.65
2009-02-03T06:54:00Z,1.79,357.2,2.353,20,6.65
2009-02-03T07:24:00Z,1.75,4.2,2.26,21,6.65
2009-02-03T07:54:00Z,12.5,215.2,2.339,23,6.7
2009-02-03T08:24:00Z,12.5,239.1,2.312,24,6.65
2009-02-03T08:54:00Z,11.76,233.4,2.532,22,6.65
2009-02-03T09:24:00Z,1.75,36.6,2.247,24,6.65
2009-02-03T09:54:00Z,11.76,226.4,2.339,24,6.65
2009-02-03T10:24:00Z,12.5,230.6,2.26,28,6.65
2009-02-03T10:54:00Z,1.96,50.6,2.26,28,6.65
2009-02-03T11:24:00Z,1.79,36.6,2.198,29,6.65
2009-02-03T11:54:00Z,1.79,40.8,2.162,27,6.65
2009-02-03T12:24:00Z,1.89,57.7,2.139,26,6.65
2009-02-03T12:54:00Z,1.89,60.5,2.151,29,6.65
2009-02-03T13:24:00Z,12.5,218,2.395,33,6.7
2009-02-03T13:54:00Z,2.5,106.9,2.395,37,6.7
2009-02-03T14:24:00Z,2.7,99.8,2.454,42,6.7
2009-02-03T14:54:00Z,3.03,99.8,2.5,46,6.7
2009-02-03T15:24:00Z,2.86,97,2.597,51,6.7
2009-02-03T15:54:00Z,2.94,97,2.614,49,6.75
2009-02-03T16:24:00Z,2.86,97,2.5,42,6.75
2009-02-03T16:54:00Z,2.94,105.5,2.564,40,6.7
2009-02-03T17:24:00Z,2.86,109.7,2.532,35,6.7
2009-02-03T17:54:00Z,2.7,108.3,2.532,30,6.75
2009-02-03T18:24:00Z,2.63,111.1,2.597,26,6.7
2009-02-03T18:54:00Z,2.56,112.5,2.685,22,6.75
2009-02-03T19:24:00Z,11.76,229.2,2.649,21,6.75
2009-02-03T19:54:00Z,10.53,237.7,2.649,21,6.75
2009-02-03T20:24:00Z,1.79,40.8,2.312,23,6.75
2009-02-03T20:54:00Z,11.11,220.8,2.667,18,6.7
2009-02-03T21:24:00Z,11.11,236.3,2.353,23,6.7
2009-02-03T21:54:00Z,20,233.4,2.564,22,6.7
2009-02-03T22:24:00Z,20,218,2.532,23,6.7
2009-02-03T22:54:00Z,20,216.6,2.454,28,6.7
2009-02-03T23:24:00Z,2.7,102.7,2.564,34,6.75
2009-02-03T23:54:00Z,20,226.4,2.778,42,6.7
2009-02-04T00:24:00Z,18.18,225,2.985,35,6.65
2009-02-04T00:54:00Z,18.18,229.2,2.985,34,6.65
2009-02-04T01:24:00Z,18.18,230.6,2.632,36,6.6
2009-02-04T01:54:00Z,20,236.3,2.548,41,6.6
2009-02-04T02:24:00Z,18.18,206.7,2.649,48,6.6
2009-02-04T02:54:00Z,20,229.2,2.721,55,6.6
2009-02-04T03:24:00Z,2.86,98.4,2.817,54,6.6
2009-02-04T03:54:00Z,18.18,232,2.817,53,6.6
2009-02-04T04:24:00Z,2.94,105.5,2.74,53,6.6
2009-02-04T04:54:00Z,18.18,239.1,2.985,55,6.6
2009-02-04T05:24:00Z,16.67,230.6,2.878,57,6.6
2009-02-04T05:54:00Z,16.67,233.4,2.899,58,6.6
2009-02-04T06:24:00Z,3.13,102.7,2.941,60,6.55
2009-02-04T06:54:00Z,3.03,97,2.941,62,6.55
2009-02-04T07:24:00Z,18.18,227.8,3.053,65,6.55
2009-02-04T07:54:00Z,16.67,237.7,3.03,66,6.55
2009-02-04T08:24:00Z,3.45,105.5,3.101,72,6.6
2009-02-04T08:54:00Z,16.67,230.6,3.15,76,6.7
2009-02-04T09:24:00Z,3.7,102.7,3.279,82,6.7
2009-02-04T09:54:00Z,18.18,234.8,3.333,74,6.7
2009-02-04T10:24:00Z,3.45,106.9,3.361,80,6.7
2009-02-04T10:54:00Z,3.7,102.7,3.226,75,6.7
2009-02-04T11:24:00Z,18.18,225,3.252,75,6.65
2009-02-04T11:54:00Z,18.18,234.8,3.125,62,6.6
2009-02-04T12:24:00Z,18.18,232,3.15,62,6.6
2009-02-04T12:54:00Z,18.18,220.8,3.2,63,6.6
2009-02-04T13:24:00Z,18.18,227.8,3.053,62,6.6
2009-02-04T13:54:00Z,18.18,230.6,3.053,55,6.6
2009-02-04T14:24:00Z,18.18,223.6,3.03,54,6.6
2009-02-04T14:54:00Z,16.67,226.4,3.101,53,6.6
2009-02-04T15:24:00Z,18.18,220.8,3.175,50,6.6
2009-02-04T15:54:00Z,16.67,233.4,2.963,47,6.6
2009-02-04T16:24:00Z,18.18,223.6,3.15,43,6.6
2009-02-04T16:54:00Z,18.18,229.2,3.67,37,6.6
2009-02-04T17:24:00Z,18.18,229.2,3.846,37,6.6
2009-02-04T17:54:00Z,16.67,229.2,3.922,37,6.6
2009-02-04T18:24:00Z,16.67,227.8,4.211,37,6.55
2009-02-04T18:54:00Z,15.38,227.8,4.878,36,6.55
2009-02-04T19:24:00Z,16.67,229.2,4.938,33,6.5
2009-02-04T19:54:00Z,16.67,230.6,5.797,33,6.45
2009-02-04T20:24:00Z,16.67,225,5.882,32,6.45
2009-02-04T20:54:00Z,18.18,225,6.349,35,6.4
2009-02-04T21:24:00Z,16.67,233.4,6.25,34,6.4
2009-02-04T21:54:00Z,16.67,226.4,6.667,36,6.35
2009-02-04T22:24:00Z,18.18,216.6,6.154,33,6.35
2009-02-04T22:54:00Z,16.67,223.6,6.78,36,6.35
2009-02-04T23:24:00Z,16.67,227.8,6.557,35,6.35
2009-02-04T23:54:00Z,16.67,227.8,4.878,38,6.4
2009-02-05T00:24:00Z,16.67,230.6,2.92,39,6.4
2009-02-05T00:54:00Z,18.18,233.4,3.101,40,6.4
2009-02-05T01:24:00Z,18.18,226.4,2.857,43,6.45
2009-02-05T01:54:00Z,16.67,225,2.685,43,6.45
2009-02-05T02:24:00Z,16.67,223.6,2.857,39,6.45
2009-02-05T02:54:00Z,15.38,227.8,2.632,42,6.45
2009-02-05T03:24:00Z,16.67,233.4,2.685,46,6.45
2009-02-05T03:54:00Z,15.38,236.3,2.667,44,6.5
2009-02-05T04:24:00Z,18.18,226.4,2.581,48,6.5
2009-02-05T04:54:00Z,16.67,225,2.548,48,6.5
2009-02-05T05:24:00Z,16.67,234.8,2.797,37,6.45
2009-02-05T05:54:00Z,15.38,239.1,3.2,31,6.45
2009-02-05T06:24:00Z,16.67,227.8,2.778,44,6.45
2009-02-05T06:54:00Z,16.67,247.5,2.548,39,6.5
2009-02-05T07:24:00Z,15.38,232,2.963,35,6.45
2009-02-05T07:54:00Z,16.67,230.6,3.509,31,6.45
2009-02-05T08:24:00Z,16.67,226.4,3.604,30,6.4
2009-02-05T08:54:00Z,15.38,229.2,3.571,32,6.4
2009-02-05T09:24:00Z,15.38,216.6,4.348,30,6.4
2009-02-05T09:54:00Z,16.67,220.8,5.195,28,6.4
2009-02-05T10:24:00Z,15.38,229.2,5.333,29,6.4
2009-02-05T10:54:00Z,15.38,239.1,4.819,29,6.45
2009-02-05T11:24:00Z,15.38,237.7,4.762,34,6.45
2009-02-05T11:54:00Z,15.38,250.3,3.2,34,6.4
2009-02-05T12:24:00Z,15.38,232,2.632,42,6.4
2009-02-05T12:54:00Z,15.38,208.1,2.614,44,6.45
2009-02-05T13:24:00Z,15.38,223.6,2.649,43,6.45
2009-02-05T13:54:00Z,1.96,358.6,2.532,40,6.45
2009-02-05T14:24:00Z,15.38,223.6,2.667,39,6.45
2009-02-05T14:54:00Z,16.67,219.4,2.721,35,6.5
2009-02-05T15:24:00Z,15.38,226.4,2.703,35,6.5
2009-02-05T15:54:00Z,15.38,229.2,2.548,41,6.5
2009-02-05T16:24:00Z,15.38,219.4,2.685,35,6.5
2009-02-05T16:54:00Z,15.38,220.8,2.92,32,6.5
2009-02-05T17:24:00Z,15.38,222.2,2.857,33,6.5
2009-02-05T17:54:00Z,14.29,247.5,3.571,28,6.5
2009-02-05T18:24:00Z,14.29,236.3,4,26,6.45
2009-02-05T18:54:00Z,14.29,239.1,3.738,27,6.5
2009-02-05T19:24:00Z,14.29,222.2,3.03,29,6.45
2009-02-05T19:54:00Z,14.29,227.8,3.448,28,6.45
2009-02-05T20:24:00Z,13.33,244.7,3.053,27,6.45
2009-02-05T20:54:00Z,14.29,225,3.54,28,6.45
2009-02-05T21:24:00Z,13.33,222.2,2.963,29,6.5
2009-02-05T21:54:00Z,14.29,232,5.405,26,6.5
2009-02-05T22:24:00Z,13.33,223.6,6.25,25,6.5
2009-02-05T22:54:00Z,14.29,227.8,5.195,25,6.4
2009-02-05T23:24:00Z,13.33,230.6,2.649,35,6.45
2009-02-05T23:54:00Z,14.29,240.5,4.494,25,6.45
2009-02-06T00:24:00Z,13.33,241.9,6.061,25,6.45
2009-02-06T00:54:00Z,14.29,216.6,4.348,28,6.45
2009-02-06T01:24:00Z,14.29,213.8,3.96,29,6.5
2009-02-06T01:54:00Z,14.29,222.2,3.448,35,6.45
2009-02-06T02:24:00Z,14.29,227.8,3.604,32,6.55
2009-02-06T02:54:00Z,14.29,230.6,4.651,30,6.5
2009-02-06T03:24:00Z,13.33,227.8,5.263,30,6.5
2009-02-06T03:54:00Z,14.29,220.8,5.063,27,6.45
2009-02-06T04:24:00Z,12.5,222.2,4.598,28,6.45
2009-02-06T04:54:00Z,13.33,229.2,4.348,28,6.45
2009-02-06T05:24:00Z,13.33,233.4,4.444,27,6.45
2009-02-06T05:54:00Z,13.33,230.6,4.255,31,6.5
2009-02-06T06:24:00Z,13.33,227.8,3.96,28,6.45
2009-02-06T06:54:00Z,12.5,233.4,4.444,28,6.45
2009-02-06T07:24:00Z,13.33,233.4,3.571,31,6.45
2009-02-06T07:54:00Z,11.11,234.8,3.361,33,6.3
2009-02-06T08:24:00Z,13.33,225,3.54,34,6.4
2009-02-06T08:54:00Z,12.5,234.8,3.883,32,6.2
2009-02-06T09:24:00Z,13.33,230.6,3.922,31,6.2
2009-02-06T09:54:00Z,12.5,232,3.54,32,6.15
2009-02-06T10:24:00Z,12.5,237.7,3.448,32,6.45
2009-02-06T10:54:00Z,13.33,240.5,3.883,34,6.4
2009-02-06T11:24:00Z,13.33,237.7,4,34,6.45
2009-02-06T11:54:00Z,12.5,223.6,3.54,34,6.35
2009-02-06T12:24:00Z,13.33,239.1,3.053,36,6.5
2009-02-06T12:54:00Z,12.5,236.3,3.571,32,6.5
2009-02-06T13:24:00Z,12.5,234.8,4.819,29,6.5
2009-02-06T13:54:00Z,13.33,244.7,5.479,29,6.55
2009-02-06T14:24:00Z,13.33,227.8,4.04,28,6.6
2009-02-06T14:54:00Z,12.5,234.8,4.545,28,6.6
2009-02-06T15:24:00Z,13.33,213.8,3.361,31,6.65
2009-02-06T15:54:00Z,13.33,223.6,6.061,27,6.55
2009-02-06T16:24:00Z,13.33,243.3,5.714,26,6.55
2009-02-06T16:54:00Z,13.33,212.3,5.479,26,6.5
2009-02-06T17:24:00Z,11.76,227.8,5.882,27,6.5
2009-02-06T17:54:00Z,11.76,229.2,6.061,29,6.5
2009-02-06T18:24:00Z,13.33,227.8,6.061,26,6.5
2009-02-06T18:54:00Z,12.5,227.8,6.154,26,6.65
2009-02-06T19:24:00Z,12.5,229.2,5.97,28,6.7
2009-02-06T19:54:00Z,12.5,233.4,5.97,28,6.75
2009-02-06T20:24:00Z,11.76,240.5,5.479,27,6.7
2009-02-06T20:54:00Z,11.76,243.3,5.333,26,6.6
2009-02-06T21:24:00Z,11.76,240.5,5.063,28,6.45
2009-02-06T21:54:00Z,12.5,241.9,4.938,27,6.4
2009-02-06T22:24:00Z,12.5,226.4,4.211,29,6.35
2009-02-06T22:54:00Z,11.76,237.7,4.082,31,6.3
2009-02-06T23:24:00Z,11.76,234.8,3.774,31,6.45
2009-02-06T23:54:00Z,10,243.3,3.922,30,6.5
2009-02-07T00:24:00Z,10.53,233.4,3.96,30,6.45
2009-02-07T00:54:00Z,12.5,227.8,4.167,32,6.4
2009-02-07T01:24:00Z,11.76,234.8,4.255,32,6.4
2009-02-07T01:54:00Z,12.5,248.9,3.81,34,6.4
2009-02-07T02:24:00Z,11.76,233.4,3.571,36,6.4
2009-02-07T02:54:00Z,11.76,237.7,3.738,35,6.4
2009-02-07T03:24:00Z,11.76,229.2,3.883,33,6.45
2009-02-07T03:54:00Z,11.76,229.2,4.082,37,6.45
2009-02-07T04:24:00Z,5.56,254.5,4.301,37,6.4
2009-02-07T04:54:00Z,10.53,229.2,4.651,35,6.3
2009-02-07T05:24:00Z,10.53,230.6,4.938,32,6.35
2009-02-07T05:54:00Z,10,220.8,4.819,31,6.4
2009-02-07T06:24:00Z,11.76,236.3,5,30,6.45
2009-02-07T06:54:00Z,10.53,233.4,5.063,29,6.45
2009-02-07T07:24:00Z,10,237.7,5.063,30,6.55
2009-02-07T07:54:00Z,11.76,230.6,4.396,29,6.65
2009-02-07T08:24:00Z,6.67,243.3,4.494,29,6.75
2009-02-07T08:54:00Z,5.88,230.6,4.494,27,6.8
2009-02-07T09:24:00Z,6.67,246.1,4.545,29,6.8
2009-02-07T09:54:00Z,11.11,230.6,4.706,30,6.85
2009-02-07T10:24:00Z,5,247.5,4.598,29,6.75
2009-02-07T10:54:00Z,5.88,250.3,4.651,28,6.6
2009-02-07T11:24:00Z,10,232,5,27,6.5
2009-02-07T11:54:00Z,9.09,233.4,4.938,26,6.55
2009-02-07T12:24:00Z,10.53,225,3.67,26,6.55
2009-02-07T12:54:00Z,10,230.6,4.545,24,6.55
2009-02-07T13:24:00Z,10.53,236.3,5,22,6.55
2009-02-07T13:54:00Z,10.53,240.5,5.333,23,6.55
2009-02-07T14:24:00Z,11.11,230.6,5.333,24,6.5
2009-02-07T14:54:00Z,10.53,239.1,5.634,25,6.5
2009-02-07T15:24:00Z,11.11,232,5.556,24,6.45
2009-02-07T15:54:00Z,10.53,234.8,5.333,25,6.4
2009-02-07T16:24:00Z,10.53,229.2,5.797,24,6.4
2009-02-07T16:54:00Z,10,232,6.154,28,6.45
2009-02-07T17:24:00Z,10,232,6.061,26,6.4
2009-02-07T17:54:00Z,9.09,230.6,5.882,26,6.45
2009-02-07T18:24:00Z,10.53,232,5.97,27,6.45
2009-02-07T18:54:00Z,10.53,229.2,5.634,25,6.45
2009-02-07T19:24:00Z,10.53,232,5.882,26,6.4
2009-02-07T19:54:00Z,8.33,237.7,5.714,27,6.45
2009-02-07T20:24:00Z,9.09,233.4,5.634,26,6.4
2009-02-07T20:54:00Z,10,239.1,5.479,27,6.35
2009-02-07T21:24:00Z,9.09,241.9,5.714,29,6.35
2009-02-07T21:54:00Z,9.09,243.3,5.479,26,6.35
2009-02-07T22:24:00Z,10,233.4,4.348,27,6.35
2009-02-07T22:54:00Z,10,240.5,3.738,28,6.3
2009-02-07T23:24:00Z,8.33,240.5,3.39,30,6.3
2009-02-07T23:54:00Z,9.09,237.7,2.92,34,6.3
2009-02-08T00:24:00Z,9.09,237.7,2.941,36,6.3
2009-02-08T00:54:00Z,9.09,243.3,2.797,37,6.35
2009-02-08T01:24:00Z,9.09,241.9,2.759,37,6.35
2009-02-08T01:54:00Z,2.56,147.7,2.759,43,6.4
2009-02-08T02:24:00Z,2.5,160.3,2.685,44,6.4
2009-02-08T02:54:00Z,2.56,161.7,2.778,49,6.4
2009-02-08T03:24:00Z,2.7,157.5,2.778,56,6.4
2009-02-08T03:54:00Z,2.94,150.5,2.817,61,6.4
2009-02-08T04:24:00Z,2.78,143.4,2.759,56,6.4
2009-02-08T04:54:00Z,2.78,149.1,2.857,65,6.4
2009-02-08T05:24:00Z,2.94,156.1,2.797,63,6.4
2009-02-08T05:54:00Z,3.13,144.8,2.857,69,6.4
2009-02-08T06:24:00Z,3.13,126.6,2.899,71,6.4
2009-02-08T06:54:00Z,3.13,116.7,2.941,70,6.4
2009-02-08T07:24:00Z,2.86,119.5,2.817,72,6.4
2009-02-08T07:54:00Z,2.78,126.6,2.797,69,6.35
2009-02-08T08:24:00Z,2.56,142,2.941,69,6.4
2009-02-08T08:54:00Z,3.57,199.7,3.101,80,6.4
2009-02-08T09:24:00Z,3.45,209.5,3.077,65,6
2009-02-08T09:54:00Z,2.63,196.9,3.053,56,5.7
2009-02-08T10:24:00Z,3.03,225,2.963,54,5.3
2009-02-08T10:54:00Z,3.03,215.2,2.985,51,5.3
2009-02-08T11:24:00Z,7.14,236.3,2.985,47,5.35
2009-02-08T11:54:00Z,7.14,246.1,2.92,50,5.35
2009-02-08T12:24:00Z,6.67,239.1,3.077,53,5.3
2009-02-08T12:54:00Z,2.78,247.5,2.941,64,5.6
2009-02-08T13:24:00Z,3.33,253.1,3.008,74,5.8
2009-02-08T13:54:00Z,3.45,257.3,3.175,77,5.8
2009-02-08T14:24:00Z,7.14,247.5,3.604,89,5.95
2009-02-08T14:54:00Z,7.14,255.9,3.774,91,6
2009-02-08T15:24:00Z,7.69,253.1,4,84,6.05
2009-02-08T15:54:00Z,8.33,248.9,4.04,80,6.05
2009-02-08T16:24:00Z,8.33,250.3,4.124,72,6.1
2009-02-08T16:54:00Z,8.33,241.9,3.96,79,6.25
2009-02-08T17:24:00Z,9.09,241.9,3.636,86,6.3
2009-02-08T17:54:00Z,8.33,246.1,3.774,83,6.35
2009-02-08T18:24:00Z,8.33,250.3,3.96,78,6.35
2009-02-08T18:54:00Z,9.09,246.1,3.883,78,6.4
2009-02-08T19:24:00Z,8.33,241.9,3.81,82,6.35
2009-02-08T19:54:00Z,8.33,243.3,3.922,90,6.4
2009-02-08T20:24:00Z,8.33,237.7,3.81,90,6.45
2009-02-08T20:54:00Z,9.09,243.3,3.846,91,6.5
2009-02-08T21:24:00Z,9.09,237.7,3.81,79,6.5
2009-02-08T21:54:00Z,9.09,247.5,4,77,6.55
2009-02-08T22:24:00Z,5.56,246.1,3.96,74,6.5
2009-02-08T22:54:00Z,5,247.5,3.883,74,6.5
2009-02-08T23:24:00Z,5.88,241.9,3.846,70,6.5
2009-02-08T23:54:00Z,7.69,247.5,3.96,65,6.5
2009-02-09T00:24:00Z,9.09,243.3,4.211,64,6.45
2009-02-09T00:54:00Z,6.25,254.5,4.348,62,6.45
2009-02-09T01:24:00Z,5.56,255.9,4.301,66,6.5
2009-02-09T01:54:00Z,6.25,253.1,4.301,72,6.5
2009-02-09T02:24:00Z,6.67,246.1,4.255,68,6.45
2009-02-09T02:54:00Z,7.69,248.9,4.545,70,6.5
2009-02-09T03:24:00Z,7.69,244.7,4.545,67,6.5
2009-02-09T03:54:00Z,10,233.4,4.762,63,6.4
2009-02-09T04:24:00Z,10,237.7,4.878,62,6.45
2009-02-09T04:54:00Z,10,239.1,4.878,61,6.45
2009-02-09T05:24:00Z,9.09,236.3,4.819,59,6.4
2009-02-09T05:54:00Z,10.53,232,4.878,59,6.35
2009-02-09T06:24:00Z,10,226.4,4.878,55,6.45
2009-02-09T06:54:00Z,10,232,5.556,59,6.45
2009-02-09T07:24:00Z,10,230.6,5.405,58,6.2
2009-02-09T07:54:00Z,8.33,239.1,5.797,66,6.4
2009-02-09T08:24:00Z,7.69,243.3,5.797,64,6.4
2009-02-09T08:54:00Z,8.33,240.5,5.556,58,6.35
2009-02-09T09:24:00Z,7.14,247.5,5.797,56,6.4
2009-02-09T09:54:00Z,7.69,243.3,5.797,54,4.95
2009-02-09T10:24:00Z,10,239.1,5.634,52,5.45
2009-02-09T10:54:00Z,13.33,237.7,5.97,54,5.2
2009-02-09T11:24:00Z,7.14,246.1,5.714,50,5.1
2009-02-09T11:54:00Z,11.11,233.4,5.714,46,5.05
2009-02-09T12:24:00Z,6.67,241.9,5.797,47,5
2009-02-09T12:54:00Z,6.25,250.3,6.061,52,5.05
2009-02-09T13:24:00Z,13.33,230.6,5.97,51,5.15
2009-02-09T13:54:00Z,12.5,229.2,5.882,47,5.35
2009-02-09T14:24:00Z,13.33,223.6,5.97,44,5.4
2009-02-09T14:54:00Z,11.76,232,6.154,47,5.6
2009-02-09T15:24:00Z,12.5,229.2,5.97,45,5.7
2009-02-09T15:54:00Z,13.33,227.8,5.479,47,5.75
2009-02-09T16:24:00Z,13.33,225,5.263,46,5.8
2009-02-09T16:54:00Z,14.29,239.1,5.333,47,5.8
2009-02-09T17:24:00Z,14.29,229.2,5.556,47,5.75
2009-02-09T17:54:00Z,15.38,234.8,5.634,46,5.5
2009-02-09T18:24:00Z,13.33,229.2,5.797,45,5.6
2009-02-09T18:54:00Z,14.29,229.2,5.797,43,5.5
2009-02-09T19:24:00Z,14.29,232,6.78,45,5.55
2009-02-09T19:54:00Z,14.29,226.4,6.897,48,5.55
2009-02-09T20:24:00Z,14.29,223.6,7.273,51,5.45
2009-02-09T20:54:00Z,13.33,233.4,6.78,50,5.4
2009-02-09T21:24:00Z,13.33,232,6.667,52,5.45
2009-02-09T21:54:00Z,13.33,230.6,6.154,50,5.2
2009-02-09T22:24:00Z,10.53,237.7,5.882,47,4.9
2009-02-09T22:54:00Z,13.33,236.3,5.634,50,5
2009-02-09T23:24:00Z,11.76,237.7,4.545,46,5
2009-02-09T23:54:00Z,13.33,233.4,4.255,46,5.05
2009-02-10T00:24:00Z,13.33,240.5,4.124,45,5
2009-02-10T00:54:00Z,13.33,234.8,4.494,47,4.7
2009-02-10T01:24:00Z,13.33,230.6,4.348,45,4.65
2009-02-10T01:54:00Z,12.5,230.6,4.444,44,4.6
2009-02-10T02:24:00Z,12.5,236.3,4.444,42,4.55
2009-02-10T02:54:00Z,13.33,236.3,4.819,43,4.45
2009-02-10T03:24:00Z,13.33,230.6,4.819,44,4.6
2009-02-10T03:54:00Z,12.5,234.8,4.819,45,4.6
2009-02-10T04:24:00Z,13.33,227.8,5,46,4.9
2009-02-10T04:54:00Z,6.25,241.9,5.063,49,4.9
2009-02-10T05:24:00Z,13.33,230.6,4.819,59,4.9
2009-02-10T05:54:00Z,4.76,254.5,4.348,65,4.9
2009-02-10T06:24:00Z,13.33,236.3,4.396,67,5
2009-02-10T06:54:00Z,5,258.8,4.494,67,5
2009-02-10T07:24:00Z,13.33,232,4.545,62,5.1
2009-02-10T07:54:00Z,13.33,229.2,4.762,62,5
2009-02-10T08:24:00Z,5.56,253.1,4.878,67,5.05
2009-02-10T08:54:00Z,4.55,253.1,4.706,70,5.25
2009-02-10T09:24:00Z,12.5,226.4,4.255,67,5.3
2009-02-10T09:54:00Z,5,255.9,4.211,64,5.4
2009-02-10T10:24:00Z,13.33,233.4,4,62,5.55
2009-02-10T10:54:00Z,14.29,233.4,4.124,56,5.65
2009-02-10T11:24:00Z,13.33,225,3.738,56,5.85
2009-02-10T11:54:00Z,5.26,253.1,3.571,60,5.95
2009-02-10T12:24:00Z,5.56,251.7,3.883,55,6.05
2009-02-10T12:54:00Z,6.25,250.3,4.124,54,6.15
2009-02-10T13:24:00Z,6.25,261.6,4.255,54,6.15
2009-02-10T13:54:00Z,5.88,258.8,3.846,56,6.15
2009-02-10T14:24:00Z,7.14,255.9,3.67,63,6.4
2009-02-10T14:54:00Z,6.25,261.6,4.255,69,6.35
2009-02-10T15:24:00Z,6.67,261.6,4.348,66,6.3
2009-02-10T15:54:00Z,7.14,257.3,4.211,65,6.25
2009-02-10T16:24:00Z,6.67,255.9,4.444,66,6.35
2009-02-10T16:54:00Z,6.67,253.1,4.819,61,6.4
2009-02-10T17:24:00Z,7.14,253.1,5.063,60,6.4
2009-02-10T17:54:00Z,7.69,253.1,5,61,6.4
2009-02-10T18:24:00Z,8.33,251.7,5,58,6.35
2009-02-10T18:54:00Z,7.69,254.5,5.263,59,6.4
2009-02-10T19:24:00Z,7.69,258.8,5.195,58,6.4
2009-02-10T19:54:00Z,8.33,251.7,4.938,59,6.3
2009-02-10T20:24:00Z,8.33,253.1,4.706,63,6.3
2009-02-10T20:54:00Z,7.69,244.7,5.195,69,6.45
2009-02-10T21:24:00Z,8.33,243.3,5.063,66,6.35
2009-02-10T21:54:00Z,6.67,241.9,4.878,68,6.45
2009-02-10T22:24:00Z,7.69,253.1,4.819,66,6.4
2009-02-10T22:54:00Z,6.67,243.3,4.762,61,6.35
2009-02-10T23:24:00Z,6.67,250.3,4.819,66,6.3
2009-02-10T23:54:00Z,7.69,247.5,4.651,64,6.35
2009-02-11T00:24:00Z,7.14,246.1,4.598,67,6.35
2009-02-11T00:54:00Z,7.14,247.5,4.545,64,6.35
2009-02-11T01:24:00Z,5.88,248.9,4.598,64,6.15
2009-02-11T01:54:00Z,5.56,247.5,4.598,60,6.1
2009-02-11T02:24:00Z,5.88,253.1,4.706,58,5.95
2009-02-11T02:54:00Z,7.14,253.1,4.762,60,6.05
2009-02-11T03:24:00Z,7.14,251.7,4.706,52,6.05
2009-02-11T03:54:00Z,7.69,248.9,4.762,54,6
2009-02-11T04:24:00Z,8.33,250.3,4.762,56,6.2
